odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
00571-0130,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0130,ARNOLD EL,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,12,937,937,0,0,0,12,1264,1264,0,0,0,0,0,0,0,2201,,,,,
00571-0134,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0134,MARCIA M GARZA,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,16,1836,1836,0,0,0,16,2560,2560,0,0,0,0,0,0,0,4396,,,,,
00571-0134,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0134,MARCIA M GARZA,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,1,73,73,0,0,0,1,89,89,0,0,0,0,0,0,0,162,,,,,
00571-0134,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0134,MARCIA M GARZA,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,12,1237,1237,0,0,0,12,1630,1630,0,0,0,0,0,0,0,2867,,,,,
00571-0136,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0136,BERTA S PALACIOS EL,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,16,1995,1995,0,0,0,16,2766,2766,0,0,0,0,0,0,0,4761,,,,,
00571-0136,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0136,BERTA S PALACIOS EL,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,1,81,81,0,0,0,1,93,93,0,0,0,0,0,0,0,174,,,,,
00571-0136,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,0136,BERTA S PALACIOS EL,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,12,878,878,0,0,0,12,1125,1125,0,0,0,0,0,0,0,2003,,,,,
00571-1005,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1005,HIDALGO COUNTY PCT 2 MULTI PURPOSE CENTER,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,13,296,296,0,0,0,13,335,335,0,0,0,0,0,0,0,631,,,,,
00571-1005,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1005,HIDALGO COUNTY PCT 2 MULTI PURPOSE CENTER,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,19,466,466,0,0,0,19,456,456,0,0,0,0,0,0,0,922,,,,,
00571-1006,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1006,IGLESIA DE LA COMUNIDAD CRISTO LA ROCA,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,5,252,252,0,0,0,5,374,374,0,0,0,0,0,0,0,626,,,,,
00571-1021,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1021,SU CASA DE ESPERANZA,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,4,169,169,0,0,0,4,174,174,0,0,0,0,0,0,0,343,,,,,
00571-1023,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1023,Jose 'Pepe' Salinas Civic Center,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,16,1070,1070,0,0,0,16,1829,1829,0,0,0,0,0,0,0,2899,,,,,
00571-1023,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1023,Jose 'Pepe' Salinas Civic Center,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,15,818,818,0,0,0,15,1782,1782,0,0,0,0,0,0,0,2600,,,,,
00571-1023,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1023,Jose 'Pepe' Salinas Civic Center,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,7,347,347,0,0,0,7,602,602,0,0,0,0,0,0,0,949,,,,,
00571-1026,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1026,Templo Emanuel Church,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,4,306,306,0,306,,,,,
00571-1035,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1035,St. John’ Catholic Church,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,5,292,292,0,0,0,5,323,323,0,0,0,0,0,0,0,615,,,,,
00571-1042,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1042,SAN JUAN MEMORIAL LIBRARY,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,15,225,225,0,0,0,0,0,0,0,225,,,,,
00571-1042,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1042,SAN JUAN MEMORIAL LIBRARY,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,15,159,159,0,0,0,0,0,0,0,159,,,,,
00571-1047,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1047,Short Shot Golf Course,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,7,143,143,0,0,0,7,106,106,0,0,0,0,0,0,0,249,,,,,
00571-1048,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1048,City of Alamo Municipal Pool Park,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,182,182,0,0,0,0,0,0,0,182,,,,,
00571-1048,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1048,City of Alamo Municipal Pool Park,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,7,48,48,0,0,0,0,0,0,0,48,,,,,
00571-1066,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1066,Nebraska Mobile Park,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,154,154,0,0,0,0,0,0,0,154,,,,,
00571-1066,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1066,Nebraska Mobile Park,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,9,64,64,0,0,0,0,0,0,0,64,,,,,
00571-1069,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1069,Tidwell Mobile Park,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,61,61,0,0,0,0,0,0,0,61,,,,,
00571-1069,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1069,Tidwell Mobile Park,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,13,13,0,0,0,0,0,0,0,13,,,,,
00571-1072,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1072,Sol Y Mar Mobile Park,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,17,57,57,0,0,0,0,0,0,0,57,,,,,
00571-1072,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1072,Sol Y Mar Mobile Park,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,9,50,50,0,0,0,0,0,0,0,50,,,,,
00571-1092,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1092,Parkview Village,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,103,103,0,0,0,0,0,0,0,103,,,,,
00571-1092,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1092,Parkview Village,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,9,50,50,0,0,0,0,0,0,0,50,,,,,
00571-1093,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1093,Sunset Village,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,79,79,0,0,0,0,0,0,0,79,,,,,
00571-1093,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1093,Sunset Village,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,9,25,25,0,0,0,0,0,0,0,25,,,,,
00571-1094,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1094,Rudy Villarreal Oak Square Apts.,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,19,194,194,0,0,0,0,0,0,0,194,,,,,
00571-1094,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1094,Rudy Villarreal Oak Square Apts.,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,63,63,0,0,0,0,0,0,0,63,,,,,
00571-1098,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1098,Alamo Community Resource Center,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,97,97,0,0,0,0,0,0,0,97,,,,,
00571-1098,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1098,Alamo Community Resource Center,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,42,42,0,0,0,0,0,0,0,42,,,,,
00571-1099,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1099,South Alamo Estates,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,230,230,0,0,0,0,0,0,0,230,,,,,
00571-1099,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1099,South Alamo Estates,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,7,50,50,0,0,0,0,0,0,0,50,,,,,
00571-1100,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1100,Las Canteras Apts,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,107,107,0,0,0,0,0,0,0,107,,,,,
00571-1100,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1100,Las Canteras Apts,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,56,56,0,0,0,0,0,0,0,56,,,,,
00571-1105,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1105,Aposento Alto Church,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,5,202,202,0,202,,,,,
00571-1106,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1106,Housing Authority of San Juan,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,14,62,62,0,0,0,0,0,0,0,62,,,,,
00571-1106,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1106,Housing Authority of San Juan,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,9,,,,,
00571-1108,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1108,Victor Garcia Municipal Park,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,14,41,41,0,0,0,0,0,0,0,41,,,,,
00571-1108,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1108,Victor Garcia Municipal Park,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,7,43,43,0,0,0,0,0,0,0,43,,,,,
00571-1110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1110,North San Juan Softball Field,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,7,24,24,0,0,0,0,0,0,0,24,,,,,
00571-1110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1110,North San Juan Softball Field,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,4,14,14,0,0,0,0,0,0,0,14,,,,,
00571-1111,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1111,Buena Vista Estates,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,212,212,0,0,0,0,0,0,0,212,,,,,
00571-1111,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1111,Buena Vista Estates,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,8,55,55,0,0,0,0,0,0,0,55,,,,,
00571-1112,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1112,Citrus Bay Village,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,18,114,114,0,0,0,0,0,0,0,114,,,,,
00571-1112,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1112,Citrus Bay Village,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,9,52,52,0,0,0,0,0,0,0,52,,,,,
00571-1121,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1121,Alamo Youth Center,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,20,498,498,0,0,0,20,712,712,0,0,0,0,0,0,0,1210,,,,,
00571-1121,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1121,Alamo Youth Center,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,20,426,426,0,0,0,20,662,662,0,0,0,0,0,0,0,1088,,,,,
00571-1121,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1121,Alamo Youth Center,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,14,289,289,0,0,0,14,358,358,0,0,0,0,0,0,0,647,,,,,
00571-1124,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1124,PTI/Carnahan Campus,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,11,147,147,0,0,0,11,160,160,0,0,0,0,0,0,0,307,,,,,
00571-1124,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1124,PTI/Carnahan Campus,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,1,14,14,0,0,0,1,14,14,0,0,0,0,0,0,0,28,,,,,
00571-1124,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1124,PTI/Carnahan Campus,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,12,147,147,0,0,0,12,169,169,0,0,0,0,0,0,0,316,,,,,
00571-1128,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1128,San Juan Village,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,0,0,0,0,0,0,10,35,35,0,0,0,0,0,0,0,35,,,,,
00571-1128,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1128,San Juan Village,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,5,,,,,
00571-1175,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1175,DR. DANIEL P KING PSJA COLLEGE & UNIVERSITY CENTER,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,16,1011,1011,0,0,0,16,3230,3230,0,0,0,0,0,0,0,4241,,,,,
00571-1175,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1175,DR. DANIEL P KING PSJA COLLEGE & UNIVERSITY CENTER,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,17,627,627,0,0,0,17,1079,1079,0,0,0,0,0,0,0,1706,,,,,
00571-1175,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1175,DR. DANIEL P KING PSJA COLLEGE & UNIVERSITY CENTER,108-909,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,12,513,513,0,0,0,12,929,929,0,0,0,0,0,0,0,1442,,,,,
00571-1246,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1246,Oratory School Campus,108-909,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,5,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,190,,,,,
00571-1247,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1247,City of Pharr PD Explorer Program,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,10,185,185,0,0,0,10,151,151,0,0,0,0,0,0,0,336,,,,,
00571-1249,2023,SEAMLESS_SUMMER_OPTION_MEALS,00571,PHARR-SAN JUAN-ALAMO ISD,Educational Institution,Public,1,5,1249,Vocational Bible School-San Juan,108-909,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,5,186,186,0,186,,,,,
00572-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0001,PROGRESO H S,108-910,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,17,1753,1753,0,0,0,17,1258,1258,0,0,0,0,0,0,0,3011,,,,,
00572-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0001,PROGRESO H S,108-910,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,7,395,395,0,0,0,7,180,180,0,0,0,0,0,0,0,575,,,,,
00572-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0041,DOROTHY THOMPSON MIDDLE,108-910,HIDALGO,HIDALGO,2023-05-01T00:00:00.000,2,116,116,0,0,0,2,140,140,0,0,0,0,0,0,0,256,,,,,
00572-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0041,DOROTHY THOMPSON MIDDLE,108-910,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,13,771,771,0,0,0,13,830,830,0,0,0,0,0,0,0,1601,,,,,
00572-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0102,PROGRESO EARLY CHILDHOOD,108-910,HIDALGO,HIDALGO,2023-05-01T00:00:00.000,2,225,225,0,0,0,2,237,237,0,0,0,0,0,0,0,462,,,,,
00572-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00572,PROGRESO ISD,Educational Institution,Public,1,5,0102,PROGRESO EARLY CHILDHOOD,108-910,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,13,1505,1505,0,0,0,13,1525,1525,0,0,0,0,0,0,0,3030,,,,,
00573-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0001,SHARYLAND H S,108-911,HIDALGO,HIDALGO,2023-05-01T00:00:00.000,2,210,210,0,0,0,2,538,538,0,0,0,0,0,0,0,748,,,,,
00573-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0001,SHARYLAND H S,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,22,755,755,0,0,0,22,3073,3073,0,0,0,0,0,0,0,3828,,,,,
00573-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0001,SHARYLAND H S,108-911,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,20,34,34,0,0,0,20,231,231,0,0,0,0,0,0,0,265,,,,,
00573-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0001,SHARYLAND H S,108-911,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,8,134,134,0,0,0,8,491,491,0,0,0,0,0,0,0,625,,,,,
00573-0007,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0007,SHARYLAND PIONEER H S,108-911,HIDALGO,HIDALGO,2023-05-01T00:00:00.000,2,181,181,0,0,0,2,522,522,0,0,0,0,0,0,0,703,,,,,
00573-0007,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0007,SHARYLAND PIONEER H S,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,21,1197,1197,0,0,0,21,3142,3142,0,0,0,0,0,0,0,4339,,,,,
00573-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0041,SHARYLAND B L GRAY J H,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,21,53,53,0,0,0,21,496,496,0,0,0,0,0,0,0,549,,,,,
00573-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0103,JESSIE JENSEN ELEMENTARY,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,18,838,838,0,0,0,18,1852,1852,0,0,0,0,0,0,0,2690,,,,,
00573-0107,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,0107,LLOYD & DOLLY BENTSEN ELEMENTARY,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,18,815,815,0,0,0,18,1944,1944,0,0,0,0,0,0,0,2759,,,,,
00573-9001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,9001,Boys and Girls Club Banworth Park,108-911,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,20,718,718,0,0,0,20,1773,1773,0,0,0,0,0,0,0,2491,,,,,
00573-9001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,9001,Boys and Girls Club Banworth Park,108-911,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,20,665,665,0,0,0,20,1663,1663,0,0,0,0,0,0,0,2328,,,,,
00573-9001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00573,SHARYLAND ISD,Educational Institution,Public,1,5,9001,Boys and Girls Club Banworth Park,108-911,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,8,232,232,0,0,0,8,504,504,0,0,0,0,0,0,0,736,,,,,
00574-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,0001,LA JOYA H S,108-912,HIDALGO,HIDALGO,2023-05-01T00:00:00.000,2,277,277,0,0,0,2,864,864,0,0,0,0,0,0,0,1141,,,,,
00574-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,0001,LA JOYA H S,108-912,HIDALGO,HIDALGO,2023-06-01T00:00:00.000,22,2353,2353,0,0,0,22,4419,4419,0,0,0,0,0,0,0,6772,,,,,
00574-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,0001,LA JOYA H S,108-912,HIDALGO,HIDALGO,2023-07-01T00:00:00.000,20,1106,1106,0,0,0,20,1480,1480,0,0,0,0,0,0,0,2586,,,,,
00574-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,0001,LA JOYA H S,108-912,HIDALGO,HIDALGO,2023-08-01T00:00:00.000,3,288,288,0,0,0,3,442,442,0,0,0,0,0,0,0,730,,,,,
