dataset_id,title,description,created_at,updated_at,rows_updated_at,permalink,matched_query_terms,had_sample_fetch,sample_fetch_error,columns_present,has_mealservicetype,has_ruralorurbancode,has_sitetype,already_known_nc_source
iyyi-2unc,Summer Meal Programs - Seamless Summer Option (SSO) – Meal Reimbursement - Program Year 2023,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains  <b>CE-level meal reimbursement from approved TDA claims for Seamless Summer Option (SSO) participants in summer 2023.</b> Summer meal programs typically operate mid-May through August unless otherwise noted. Participants have 60 days from the final meal serv",2023-06-05T13:26:18.000Z,2024-06-03T20:36:27.000Z,,https://data.texas.gov/d/iyyi-2unc,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype",False,False,False,False
iz6j-idxx,CACFP Day Care Homes - Site Map - 2022-2023,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2022-2023.</b> Contracting Entity (CE) sponsors can participate",2023-05-23T13:43:27.000Z,2025-04-24T13:48:56.000Z,,https://data.texas.gov/d/iz6j-idxx,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
j2gt-qzp4,2023-2024 CACFP Center Sites Approved,"Count of meal sites approved to participate as a CACFP center for 2023-2024. CACFP Centers include Adult Day Care, Child Care Centers, At-Risk sites, Head Start sites, Emergency Shelters, and sites providing meals Outside School Hours. May include sites that cancelled participation after initial approval. Site count is based on CE's Application Effective Date for program year.",2023-09-18T13:01:11.000Z,2023-09-18T13:02:36.000Z,,https://data.texas.gov/d/j2gt-qzp4,"""2023-2024""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
j2sd-a7ir,2024 Approved SFSP & SSO Meal Sites,Count of sites approved to operate Summer Food Service Program (SFSP) or Seamless Summer Option (SSO) for 2024. May include sites that have cancelled participation after initial approval. Site count is based on Site Start Date.,2024-03-19T18:18:07.000Z,2024-06-20T17:44:16.000Z,,https://data.texas.gov/d/j2sd-a7ir,"""Summer Meal Programs"", ""Summer Sites""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
j3sb-ukcg,Summer Meal Programs - Seamless Summer Option (SSO) – Meal Reimbursement – Program Period 2016,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs and the Child and Adult Care Food Program (CACFP). TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with serving food in their facilitie",2018-12-07T20:13:12.000Z,2023-06-05T13:48:27.000Z,,https://data.texas.gov/d/j3sb-ukcg,"""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype",False,False,False,False
j4d7-7iet,2018-2019 Monthly SNP School Meals & Snacks Served,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs, the Child and Adult Care Food Program (CACFP), and summer meal programs. TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with serving ",2023-08-17T17:47:22.000Z,2023-08-17T17:47:35.000Z,,https://data.texas.gov/d/j4d7-7iet,"""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
j4hf-vyh7,CACFP Centers - Site Map - 2022-2023,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>

This dataset contains contact and program participation information for all Texas child and adult care centers approved by the Texas Department of Agriculture to operate as a meal site under the Child and Adult Care Food Program (CACFP) during the 2022-20",2023-05-23T13:17:45.000Z,2025-05-01T20:37:13.000Z,,https://data.texas.gov/d/j4hf-vyh7,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Sites""",False,empty,,False,False,False,False
j4qf-ft8t,Summer Meal Programs - Summer Food Service Program (SFSP) - Meal Count Information - Program Period 2022,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b> claimed meals served by sites participating in the Summer Food Service Program (SFSP) for summer 2022 (SNP program year 2021-2022).</b> Summer meal programs operate mid-May through the end of August.<p> 

<b>This dataset contains site-level claimed meal c",2022-05-10T18:11:16.000Z,2025-09-26T13:00:34.000Z,,https://data.texas.gov/d/j4qf-ft8t,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites"", ""rural""",True,,"ceid, siteid, programyear, reporttype, ruralorurbancode",False,True,False,False
j599-4yrz,2021 Approved Summer Meal Program CEs (Summer Operation),Count of CEs approved to operate SFSP or SSO and with  at least one approved meal reimbursement claim June - August to demonstrate summer operation.,2023-12-19T18:45:14.000Z,2024-05-03T15:42:55.000Z,,https://data.texas.gov/d/j599-4yrz,"""Summer Meal Programs""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
jezb-2499,School Nutrition Programs – Contact Information and Site-Level Program Participation – Program Year 2018-2019,"<b>New Data Fields Available!</b><br>

Dataset content and column order have been updated starting with program year 2018-2019 forward. Older program year datasets will retain original content and organization. <p>

<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs and the Child and Adult Care Food Program (CACFP). TDA’s Food and Nutrition divi",2018-12-03T17:41:09.000Z,2020-09-10T21:12:06.000Z,,https://data.texas.gov/d/jezb-2499,"""Contact and Program Participation"", ""Meal Service Type""",True,,"ceid, siteid, programyear, reporttype, operationstartdate, operationenddate",False,False,False,False
js6q-rdut,"2020-2021 School Meals Served (NSLP, SBP, SSO, SFSP)","Total school meals and snacks served through School Nutrition Program (NSLP, SBP, ASCP) for the entire SNP program year and summer meal programs (SSO, SFSP) from September 1, 2020 through May 31, 2021 as part of the COVID flexibility offered by USDA.",2023-11-21T16:01:36.000Z,2023-11-21T16:04:27.000Z,,https://data.texas.gov/d/js6q-rdut,"""Summer Meal Programs""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
jsqy-awcw,Summer Meal Programs - Summer Food Service Program (SFSP) - Contacts and Program Participation - Program Period 2020,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>


<b>About the Dataset</b><br>
This data set contains <b>contact and program participation information for all sites approved by TDA to operate the Summer Food Service Program (SFSP) for summer 2020.</b> The active application period for summer program participants runs January through April. <b>Changes in par",2020-03-03T16:40:45.000Z,2021-10-20T20:51:13.000Z,,https://data.texas.gov/d/jsqy-awcw,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites"", ""rural""",True,,"ceid, siteid, programyear, reporttype, ruralorurbancode, sitetype, mealtypesserved, breakfasttime, lunchtime",False,True,True,False
juwq-a6hr,2025 Monthly SFSP & SSO Summer Meals and Snacks,"This data is intended for reporting purposes only. <br>
<b>Please visit <a href=https://squaremeals.org/Programs/Summer-Meal-Programs/Summer-Meal-Site-Map target=""_blank"">SummerFood.org</a> or text FOOD to 304-304 to find an open summer meal sites near you. <b/><p>


<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>


<b>About the Dataset</b><br>
This dataset",2025-06-18T13:44:33.000Z,2026-02-06T20:06:07.000Z,,https://data.texas.gov/d/juwq-a6hr,"""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
jv5x-2d9g,2017 Monthly SFSP & SSO Summer Meals and Snacks,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>



<b>About the Dataset</b><br>
This dataset combines basic meals served data from the Summer Food Service Program (SFSP) and Seamless Summer Option (SSO) Meal Count datasets currently published on the Texas Open Data Portal for the 2017 summer meal program season.<p> 

An overview of <b>all Summer Meal Progra",2023-07-27T19:18:52.000Z,2023-07-27T19:21:53.000Z,,https://data.texas.gov/d/jv5x-2d9g,"""Summer Meal Programs""",False,empty,,False,False,False,False
jvsu-enxn,Summer Meal Programs - Seamless Summer Option (SSO) – Meal Reimbursement Information – Program Period 2018,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs and the Child and Adult Care Food Program (CACFP). TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with serving food in their facilitie",2018-12-07T20:54:08.000Z,2023-10-27T18:20:20.000Z,,https://data.texas.gov/d/jvsu-enxn,"""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype",False,False,False,False
jy5z-46ci,Child and Adult Care Food Programs (CACFP) – Day Care Homes – Meal Reimbursement – Program Year 2017-2018,"<b>About the Agency</b><br>
The Texas Department of Agriculture administers 12 U.S. Department of Agriculture nutrition programs in Texas including the National School Lunch and School Breakfast Programs, the Child and Adult Care Food Programs (CACFP), and the summer meal programs. TDA’s Food and Nutrition division provides technical assistance and training resources to partners operating the programs and oversees the USDA reimbursements they receive to cover part of the cost associated with ser",2018-12-17T21:11:28.000Z,2023-05-15T18:42:03.000Z,,https://data.texas.gov/d/jy5z-46ci,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
